target_id,account_id,campaign_id,target_date,priority,recommended_channel,status,month,target_rank_in_account_month,borrower_id,dpd,risk_segment,loan_type,outstanding_amount,status_account,timezone,city,state,strategy_version,campaign_name,target_definition,channel,rpc_flag,ptp_disposition_flag,contact_flag,ptp_flag,recovery_3d,recovery_7d,recovery_14d,recovery_30d,paid_3d_flag,paid_7d_flag,paid_14d_flag,paid_30d_flag,dpd_band
TGT0024682,ACC0002666,CMP0000105,2026-04-24,8,VOICE,SKIPPED,2026-04,1,BRW0010940,120,MEDIUM,PERSONAL,602244.65,WRITEOFF,UTC,Bhubaneswar,Odisha,v2,BOUNCE,DPD>=30,FIELD,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,90+
TGT0042412,ACC0002666,CMP0000074,2026-05-05,2,WHATSAPP,SKIPPED,2026-05,1,BRW0010940,120,MEDIUM,PERSONAL,602244.65,WRITEOFF,UTC,Bhubaneswar,Odisha,legacy,BOUNCE,DPD>=30,MIXED,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,90+
TGT0004404,ACC0002666,CMP0000092,2026-07-06,3,FIELD,QUEUED,2026-07,1,BRW0010940,120,MEDIUM,PERSONAL,602244.65,WRITEOFF,UTC,Bhubaneswar,Odisha,v3,NPA_RECOVERY,DPD>=60,SMS,False,False,False,True,0.0,0.0,0.0,0.0,False,False,False,False,90+
TGT0021458,ACC0002666,CMP0000085,2026-08-03,1,FIELD,SKIPPED,2026-08,1,BRW0010940,120,MEDIUM,PERSONAL,602244.65,WRITEOFF,UTC,Bhubaneswar,Odisha,legacy,60DPD_INTENT,HIGH_RISK,MIXED,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,90+
TGT0019387,ACC0002667,CMP0000112,2026-01-14,7,SMS,SKIPPED,2026-01,1,BRW0002339,0,LOW,CREDIT_CARD,613819.64,ACTIVE,UTC,Gurugram,Haryana,v3,60DPD_INTENT,DPD>=30,MIXED,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,0-7
TGT0038025,ACC0002667,CMP0000036,2026-03-02,10,WHATSAPP,SKIPPED,2026-03,1,BRW0002339,0,LOW,CREDIT_CARD,613819.64,ACTIVE,UTC,Gurugram,Haryana,v1,30DPD_W1,NPA,SMS,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,0-7
TGT0029769,ACC0002667,CMP0000096,2026-08-06,10,SMS,SKIPPED,2026-08,1,BRW0002339,0,LOW,CREDIT_CARD,613819.64,ACTIVE,UTC,Gurugram,Haryana,legacy,DIGITAL_FOLLOWUP,DPD>=60,WHATSAPP,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,0-7
TGT0001859,ACC0002669,CMP0000057,2026-05-10,4,VOICE,QUEUED,2026-05,1,BRW0010418,120,LOW,CREDIT_CARD,398052.85,CLOSED,UTC,Bengaluru,Karnataka,v3,30DPD_W1,NPA,MIXED,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,90+
TGT0015933,ACC0002670,CMP0000010,2026-03-22,5,WHATSAPP,EXPIRED,2026-03,1,BRW0004027,1,HIGH,PERSONAL,474043.89,PAID,UTC,Bhubaneswar,Odisha,v1,30DPD_W1,DPD>=30,FIELD,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,0-7
TGT0006002,ACC0002671,CMP0000035,2026-04-15,3,SMS,CONTACTED,2026-04,1,BRW0000463,45,MEDIUM,CONSUMER,568856.15,ACTIVE,Asia/Kolkata,Bhubaneswar,Odisha,legacy,30DPD_W1,DPD>=30,MIXED,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,31-60
TGT0006875,ACC0002671,CMP0000040,2026-05-20,8,SMS,EXPIRED,2026-05,1,BRW0000463,45,MEDIUM,CONSUMER,568856.15,ACTIVE,Asia/Kolkata,Bhubaneswar,Odisha,v1,DIGITAL_FOLLOWUP,NPA,FIELD,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,31-60
TGT0030206,ACC0002672,CMP0000017,2026-06-13,4,FIELD,EXPIRED,2026-06,1,BRW0009497,60,NPA,CONSUMER,576847.58,WRITEOFF,Asia/Dubai,Jaipur,Rajasthan,v3,NPA_RECOVERY,HIGH_RISK,MIXED,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,31-60
TGT0016678,ACC0002673,CMP0000065,2026-01-17,6,WHATSAPP,SKIPPED,2026-01,1,BRW0006142,120,NPA,PERSONAL,410616.64,WRITEOFF,Asia/Kolkata,Jaipur,Rajasthan,v3,30DPD_W1,DPD>=30,WHATSAPP,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,90+
TGT0036150,ACC0002673,CMP0000051,2026-03-30,7,FIELD,QUEUED,2026-03,1,BRW0006142,120,NPA,PERSONAL,410616.64,WRITEOFF,Asia/Kolkata,Jaipur,Rajasthan,v1,DIGITAL_FOLLOWUP,DPD>=60,WHATSAPP,True,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,90+
TGT0035861,ACC0002673,CMP0000111,2026-06-17,4,WHATSAPP,QUEUED,2026-06,1,BRW0006142,120,NPA,PERSONAL,410616.64,WRITEOFF,Asia/Kolkata,Jaipur,Rajasthan,v1,30DPD_W1,PROMISE_BROKEN,FIELD,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,90+
TGT0028074,ACC0002674,CMP0000065,2026-03-31,6,FIELD,CONTACTED,2026-03,1,BRW0008888,30,HIGH,CONSUMER,497928.61,PAID,UTC,,,v3,30DPD_W1,DPD>=30,WHATSAPP,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,8-30
TGT0007656,ACC0002677,CMP0000115,2026-01-31,1,WHATSAPP,SKIPPED,2026-01,1,BRW0011409,30,MEDIUM,CREDIT_CARD,694896.7,WRITEOFF,Asia/Dubai,Jaipur,Rajasthan,v2,BOUNCE,DPD>=30,FIELD,False,False,False,True,0.0,0.0,0.0,0.0,False,False,False,False,8-30
TGT0033793,ACC0002679,CMP0000006,2026-01-13,10,VOICE,QUEUED,2026-01,1,BRW0005271,90,HIGH,CONSUMER,192714.76,CLOSED,Asia/Kolkata,Kolkata,West Bengal,legacy,BOUNCE,DPD>=60,MIXED,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,61-90
TGT0041626,ACC0002679,CMP0000114,2026-03-12,2,VOICE,SKIPPED,2026-03,1,BRW0005271,90,HIGH,CONSUMER,192714.76,CLOSED,Asia/Kolkata,Kolkata,West Bengal,legacy,60DPD_INTENT,PROMISE_BROKEN,SMS,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,61-90
TGT0010446,ACC0002679,CMP0000033,2026-06-08,8,FIELD,QUEUED,2026-06,1,BRW0005271,90,HIGH,CONSUMER,192714.76,CLOSED,Asia/Kolkata,Kolkata,West Bengal,legacy,DIGITAL_FOLLOWUP,DPD>=30,WHATSAPP,False,False,False,False,0.0,0.0,0.0,31354.48,False,False,False,True,61-90
TGT0011268,ACC0002680,CMP0000101,2026-01-09,3,WHATSAPP,SKIPPED,2026-01,1,BRW0006936,120,LOW,AUTO,56371.84,WRITEOFF,UTC,Jaipur,Rajasthan,v3,BOUNCE,DPD>=30,MIXED,False,False,False,True,0.0,0.0,0.0,120990.93,False,False,False,True,90+
TGT0014429,ACC0002680,CMP0000022,2026-07-20,2,VOICE,CONTACTED,2026-07,1,BRW0006936,120,LOW,AUTO,56371.84,WRITEOFF,UTC,Jaipur,Rajasthan,v3,60DPD_INTENT,PROMISE_BROKEN,VOICE,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,90+
TGT0012465,ACC0002681,CMP0000095,2026-01-01,5,WHATSAPP,QUEUED,2026-01,1,BRW0004995,0,NPA,PERSONAL,100754.5,CLOSED,UTC,Pune,Maharashtra,legacy,DIGITAL_FOLLOWUP,NPA,VOICE,True,True,False,False,0.0,0.0,0.0,79959.32,False,False,False,True,0-7
TGT0009249,ACC0002681,CMP0000115,2026-05-09,3,VOICE,SKIPPED,2026-05,1,BRW0004995,0,NPA,PERSONAL,100754.5,CLOSED,UTC,Pune,Maharashtra,v2,BOUNCE,DPD>=30,FIELD,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,0-7
TGT0037432,ACC0002681,CMP0000034,2026-07-16,2,WHATSAPP,EXPIRED,2026-07,1,BRW0004995,0,NPA,PERSONAL,100754.5,CLOSED,UTC,Pune,Maharashtra,v3,DIGITAL_FOLLOWUP,NPA,VOICE,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,0-7
TGT0044528,ACC0002682,CMP0000098,2026-04-06,2,VOICE,QUEUED,2026-04,1,BRW0007254,0,NPA,AUTO,574079.02,ACTIVE,Asia/Dubai,Kolkata,West Bengal,legacy,DIGITAL_FOLLOWUP,PROMISE_BROKEN,WHATSAPP,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,0-7
TGT0040149,ACC0002682,CMP0000017,2026-07-16,6,VOICE,QUEUED,2026-07,1,BRW0007254,0,NPA,AUTO,574079.02,ACTIVE,Asia/Dubai,Kolkata,West Bengal,v3,NPA_RECOVERY,HIGH_RISK,MIXED,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,0-7
TGT0004215,ACC0002683,CMP0000071,2026-05-21,2,SMS,EXPIRED,2026-05,1,BRW0009233,60,MEDIUM,AUTO,536676.48,ACTIVE,Asia/Dubai,Bengaluru,Karnataka,v3,30DPD_W1,DPD>=60,MIXED,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,31-60
TGT0035889,ACC0002684,CMP0000026,2026-03-23,9,FIELD,CONTACTED,2026-03,1,BRW0008573,120,HIGH,BNPL,522569.08,ACTIVE,UTC,Chennai,Tamil Nadu,legacy,30DPD_W1,DPD>=60,FIELD,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,90+
TGT0042136,ACC0002687,CMP0000096,2026-02-26,6,WHATSAPP,CONTACTED,2026-02,1,BRW0010510,180,HIGH,CONSUMER,634443.61,CLOSED,UTC,Bhubaneswar,Odisha,legacy,DIGITAL_FOLLOWUP,DPD>=60,WHATSAPP,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,90+
TGT0024496,ACC0002687,CMP0000058,2026-04-16,9,FIELD,SKIPPED,2026-04,1,BRW0010510,180,HIGH,CONSUMER,634443.61,CLOSED,UTC,Bhubaneswar,Odisha,legacy,BOUNCE,NPA,VOICE,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,90+
TGT0009136,ACC0002687,CMP0000110,2026-06-13,6,WHATSAPP,CONTACTED,2026-06,1,BRW0010510,180,HIGH,CONSUMER,634443.61,CLOSED,UTC,Bhubaneswar,Odisha,v2,DIGITAL_FOLLOWUP,DPD>=30,VOICE,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,90+
TGT0042584,ACC0002688,CMP0000099,2026-02-13,5,VOICE,SKIPPED,2026-02,1,BRW0004046,5,HIGH,CREDIT_CARD,638469.48,PAID,Asia/Kolkata,Chennai,Tamil Nadu,legacy,BOUNCE,PROMISE_BROKEN,WHATSAPP,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,0-7
TGT0009467,ACC0002689,CMP0000002,2026-04-19,2,WHATSAPP,EXPIRED,2026-04,1,BRW0000230,15,HIGH,AUTO,137186.77,CLOSED,UTC,Hyderabad,Telangana,v2,BOUNCE,DPD>=60,MIXED,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,8-30
TGT0005836,ACC0002690,CMP0000052,2026-02-09,5,FIELD,CONTACTED,2026-02,1,BRW0002047,180,MEDIUM,BNPL,263772.54,ACTIVE,Asia/Kolkata,Gurugram,Haryana,v2,BOUNCE,HIGH_RISK,SMS,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,90+
TGT0015081,ACC0002690,CMP0000052,2026-04-21,9,FIELD,CONTACTED,2026-04,1,BRW0002047,180,MEDIUM,BNPL,263772.54,ACTIVE,Asia/Kolkata,Gurugram,Haryana,v2,BOUNCE,HIGH_RISK,SMS,False,False,False,True,0.0,0.0,0.0,0.0,False,False,False,False,90+
TGT0029090,ACC0002690,CMP0000028,2026-05-16,4,FIELD,SKIPPED,2026-05,1,BRW0002047,180,MEDIUM,BNPL,263772.54,ACTIVE,Asia/Kolkata,Gurugram,Haryana,legacy,30DPD_W1,HIGH_RISK,SMS,False,False,True,False,0.0,0.0,0.0,0.0,False,False,False,False,90+
TGT0029454,ACC0002691,CMP0000090,2026-01-20,9,VOICE,CONTACTED,2026-01,1,BRW0006799,45,HIGH,PERSONAL,461339.74,WRITEOFF,UTC,Bhubaneswar,Odisha,v2,30DPD_W1,PROMISE_BROKEN,FIELD,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,31-60
TGT0019289,ACC0002691,CMP0000003,2026-02-10,3,WHATSAPP,EXPIRED,2026-02,1,BRW0006799,45,HIGH,PERSONAL,461339.74,WRITEOFF,UTC,Bhubaneswar,Odisha,v1,30DPD_W1,DPD>=30,MIXED,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,31-60
TGT0016411,ACC0002691,CMP0000085,2026-03-03,3,SMS,SKIPPED,2026-03,1,BRW0006799,45,HIGH,PERSONAL,461339.74,WRITEOFF,UTC,Bhubaneswar,Odisha,legacy,60DPD_INTENT,HIGH_RISK,MIXED,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,31-60
TGT0030911,ACC0002691,CMP0000016,2026-04-10,10,WHATSAPP,EXPIRED,2026-04,1,BRW0006799,45,HIGH,PERSONAL,461339.74,WRITEOFF,UTC,Bhubaneswar,Odisha,v1,NPA_RECOVERY,NPA,MIXED,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,31-60
TGT0034876,ACC0002692,CMP0000101,2026-02-28,3,WHATSAPP,CONTACTED,2026-02,1,BRW0006886,15,NPA,CONSUMER,521075.41,ACTIVE,UTC,Delhi,Delhi,v3,BOUNCE,DPD>=30,MIXED,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,8-30
TGT0039990,ACC0002693,CMP0000039,2026-05-07,4,FIELD,EXPIRED,2026-05,1,BRW0007718,15,HIGH,CREDIT_CARD,290583.91,WRITEOFF,UTC,Pune,Maharashtra,v3,DIGITAL_FOLLOWUP,PROMISE_BROKEN,SMS,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,8-30
TGT0019225,ACC0002693,CMP0000048,2026-07-02,7,VOICE,EXPIRED,2026-07,1,BRW0007718,15,HIGH,CREDIT_CARD,290583.91,WRITEOFF,UTC,Pune,Maharashtra,v2,NPA_RECOVERY,DPD>=30,WHATSAPP,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,8-30
TGT0034431,ACC0002694,CMP0000058,2026-02-03,2,SMS,EXPIRED,2026-02,1,BRW0006838,0,MEDIUM,CONSUMER,356981.13,ACTIVE,UTC,Delhi,Delhi,legacy,BOUNCE,NPA,VOICE,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,0-7
TGT0037352,ACC0002694,CMP0000083,2026-03-11,8,VOICE,EXPIRED,2026-03,1,BRW0006838,0,MEDIUM,CONSUMER,356981.13,ACTIVE,UTC,Delhi,Delhi,v2,BOUNCE,PROMISE_BROKEN,WHATSAPP,True,True,False,False,0.0,0.0,0.0,0.0,False,False,False,False,0-7
TGT0031253,ACC0002694,CMP0000092,2026-04-13,7,FIELD,SKIPPED,2026-04,1,BRW0006838,0,MEDIUM,CONSUMER,356981.13,ACTIVE,UTC,Delhi,Delhi,v3,NPA_RECOVERY,DPD>=60,SMS,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,0-7
TGT0038180,ACC0002695,CMP0000011,2026-02-01,8,FIELD,SKIPPED,2026-02,1,BRW0002834,75,HIGH,BNPL,328730.92,PAID,Asia/Dubai,Jaipur,Rajasthan,v3,NPA_RECOVERY,HIGH_RISK,WHATSAPP,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,61-90
TGT0019086,ACC0002696,CMP0000041,2026-05-09,6,WHATSAPP,SKIPPED,2026-05,1,BRW0000524,30,MEDIUM,AUTO,684615.79,PAID,UTC,,,legacy,30DPD_W1,PROMISE_BROKEN,SMS,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,8-30
TGT0022344,ACC0002697,CMP0000004,2026-03-03,1,FIELD,CONTACTED,2026-03,1,BRW0003109,0,LOW,BNPL,158900.95,CLOSED,Asia/Kolkata,Hyderabad,Telangana,legacy,BOUNCE,DPD>=60,VOICE,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,0-7
TGT0038328,ACC0002697,CMP0000055,2026-05-14,5,FIELD,SKIPPED,2026-05,1,BRW0003109,0,LOW,BNPL,158900.95,CLOSED,Asia/Kolkata,Hyderabad,Telangana,v3,BOUNCE,DPD>=60,MIXED,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,0-7
TGT0011641,ACC0002697,CMP0000088,2026-06-27,4,WHATSAPP,CONTACTED,2026-06,1,BRW0003109,0,LOW,BNPL,158900.95,CLOSED,Asia/Kolkata,Hyderabad,Telangana,v1,30DPD_W1,PROMISE_BROKEN,MIXED,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,0-7
TGT0014864,ACC0002699,CMP0000105,2026-03-20,4,VOICE,QUEUED,2026-03,1,BRW0003431,180,MEDIUM,AUTO,285093.5,PAID,Asia/Dubai,,,v2,BOUNCE,DPD>=30,FIELD,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,90+
TGT0016996,ACC0002701,CMP0000006,2026-02-20,8,VOICE,EXPIRED,2026-02,1,BRW0005273,90,HIGH,BNPL,509174.19,ACTIVE,Asia/Dubai,Bhubaneswar,Odisha,legacy,BOUNCE,DPD>=60,MIXED,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,61-90
TGT0009121,ACC0002704,CMP0000111,2026-06-03,3,VOICE,EXPIRED,2026-06,1,BRW0008903,75,MEDIUM,CONSUMER,580197.73,WRITEOFF,UTC,Delhi,Delhi,v1,30DPD_W1,PROMISE_BROKEN,FIELD,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,61-90
TGT0041317,ACC0002705,CMP0000006,2026-02-07,10,FIELD,EXPIRED,2026-02,1,BRW0000475,30,MEDIUM,BNPL,586098.79,CLOSED,Asia/Dubai,Gurugram,Haryana,legacy,BOUNCE,DPD>=60,MIXED,False,False,True,False,0.0,0.0,0.0,0.0,False,False,False,False,8-30
TGT0020139,ACC0002706,CMP0000036,2026-06-18,2,FIELD,CONTACTED,2026-06,1,BRW0006785,120,NPA,PERSONAL,413353.65,PAID,Asia/Kolkata,Bengaluru,Karnataka,v1,30DPD_W1,NPA,SMS,True,False,False,True,0.0,0.0,0.0,0.0,False,False,False,False,90+
TGT0006239,ACC0002706,CMP0000103,2026-07-08,2,VOICE,EXPIRED,2026-07,1,BRW0006785,120,NPA,PERSONAL,413353.65,PAID,Asia/Kolkata,Bengaluru,Karnataka,legacy,NPA_RECOVERY,PROMISE_BROKEN,WHATSAPP,False,False,False,False,0.0,0.0,56498.73,56498.73,False,False,True,True,90+
TGT0038382,ACC0002707,CMP0000097,2026-06-06,2,SMS,EXPIRED,2026-06,1,BRW0010165,90,LOW,AUTO,696864.32,ACTIVE,Asia/Dubai,Delhi,Delhi,v2,NPA_RECOVERY,NPA,MIXED,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,61-90
TGT0028984,ACC0002707,CMP0000075,2026-07-13,3,SMS,QUEUED,2026-07,1,BRW0010165,90,LOW,AUTO,696864.32,ACTIVE,Asia/Dubai,Delhi,Delhi,v3,30DPD_W1,DPD>=30,WHATSAPP,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,61-90
TGT0040341,ACC0002708,CMP0000010,2026-01-05,1,WHATSAPP,QUEUED,2026-01,1,BRW0005525,1,NPA,BNPL,409468.51,PAID,Asia/Kolkata,Delhi,Delhi,v1,30DPD_W1,DPD>=30,FIELD,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,0-7
TGT0036935,ACC0002709,CMP0000047,2026-06-04,8,WHATSAPP,SKIPPED,2026-06,1,BRW0006077,180,NPA,PERSONAL,547951.74,WRITEOFF,Asia/Dubai,Gurugram,Haryana,v2,BOUNCE,DPD>=60,WHATSAPP,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,90+
TGT0041467,ACC0002710,CMP0000057,2026-05-22,1,VOICE,CONTACTED,2026-05,1,BRW0008551,60,MEDIUM,PERSONAL,472345.28,WRITEOFF,Asia/Kolkata,Pune,Maharashtra,v3,30DPD_W1,NPA,MIXED,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,31-60
TGT0035248,ACC0002710,CMP0000054,2026-06-18,5,FIELD,EXPIRED,2026-06,1,BRW0008551,60,MEDIUM,PERSONAL,472345.28,WRITEOFF,Asia/Kolkata,Pune,Maharashtra,v3,BOUNCE,DPD>=60,SMS,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,31-60
TGT0040693,ACC0002711,CMP0000112,2026-03-20,10,VOICE,QUEUED,2026-03,1,BRW0002597,30,MEDIUM,CREDIT_CARD,488124.86,ACTIVE,Asia/Dubai,Pune,Maharashtra,v3,60DPD_INTENT,DPD>=30,MIXED,True,False,False,True,0.0,0.0,0.0,0.0,False,False,False,False,8-30
TGT0026258,ACC0002711,CMP0000047,2026-04-07,7,WHATSAPP,EXPIRED,2026-04,1,BRW0002597,30,MEDIUM,CREDIT_CARD,488124.86,ACTIVE,Asia/Dubai,Pune,Maharashtra,v2,BOUNCE,DPD>=60,WHATSAPP,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,8-30
TGT0028026,ACC0002713,CMP0000069,2026-03-24,3,WHATSAPP,QUEUED,2026-03,1,BRW0010016,60,HIGH,CONSUMER,127219.66,PAID,Asia/Dubai,Pune,Maharashtra,v3,BOUNCE,HIGH_RISK,SMS,False,False,True,False,0.0,0.0,0.0,0.0,False,False,False,False,31-60
TGT0044593,ACC0002714,CMP0000105,2026-03-01,3,FIELD,QUEUED,2026-03,1,BRW0002236,75,NPA,PERSONAL,495878.61,WRITEOFF,UTC,Jaipur,Rajasthan,v2,BOUNCE,DPD>=30,FIELD,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,61-90
TGT0030301,ACC0002716,CMP0000023,2026-07-12,5,SMS,CONTACTED,2026-07,1,BRW0001632,0,NPA,BNPL,394676.71,ACTIVE,UTC,Mumbai,Maharashtra,v2,BOUNCE,NPA,VOICE,True,True,False,False,0.0,0.0,0.0,0.0,False,False,False,False,0-7
TGT0021553,ACC0002719,CMP0000012,2026-02-07,6,SMS,EXPIRED,2026-02,1,BRW0000857,180,LOW,BNPL,268909.97,PAID,Asia/Dubai,Kolkata,West Bengal,v1,NPA_RECOVERY,DPD>=60,WHATSAPP,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,90+
TGT0033765,ACC0002720,CMP0000088,2026-02-14,3,FIELD,SKIPPED,2026-02,1,BRW0001924,15,HIGH,AUTO,267307.88,WRITEOFF,Asia/Dubai,Kolkata,West Bengal,v1,30DPD_W1,PROMISE_BROKEN,MIXED,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,8-30
TGT0022888,ACC0002720,CMP0000070,2026-06-26,6,FIELD,EXPIRED,2026-06,1,BRW0001924,15,HIGH,AUTO,267307.88,WRITEOFF,Asia/Dubai,Kolkata,West Bengal,v1,60DPD_INTENT,DPD>=60,WHATSAPP,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,8-30
TGT0009212,ACC0002721,CMP0000040,2026-02-07,3,VOICE,QUEUED,2026-02,1,BRW0005129,30,NPA,BNPL,250972.85,CLOSED,UTC,,,v1,DIGITAL_FOLLOWUP,NPA,FIELD,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,8-30
TGT0041998,ACC0002722,CMP0000056,2026-06-25,10,SMS,CONTACTED,2026-06,1,BRW0010418,0,MEDIUM,AUTO,112081.82,WRITEOFF,Asia/Kolkata,Bengaluru,Karnataka,v1,60DPD_INTENT,NPA,WHATSAPP,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,0-7
TGT0043340,ACC0002722,CMP0000098,2026-07-06,4,FIELD,SKIPPED,2026-07,1,BRW0010418,0,MEDIUM,AUTO,112081.82,WRITEOFF,Asia/Kolkata,Bengaluru,Karnataka,legacy,DIGITAL_FOLLOWUP,PROMISE_BROKEN,WHATSAPP,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,0-7
TGT0026595,ACC0002723,CMP0000028,2026-01-22,1,WHATSAPP,EXPIRED,2026-01,1,BRW0004470,15,HIGH,CONSUMER,574259.99,WRITEOFF,Asia/Dubai,Delhi,Delhi,legacy,30DPD_W1,HIGH_RISK,SMS,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,8-30
TGT0033381,ACC0002723,CMP0000033,2026-05-26,8,SMS,CONTACTED,2026-05,1,BRW0004470,15,HIGH,CONSUMER,574259.99,WRITEOFF,Asia/Dubai,Delhi,Delhi,legacy,DIGITAL_FOLLOWUP,DPD>=30,WHATSAPP,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,8-30
TGT0040524,ACC0002723,CMP0000064,2026-07-21,3,VOICE,QUEUED,2026-07,1,BRW0004470,15,HIGH,CONSUMER,574259.99,WRITEOFF,Asia/Dubai,Delhi,Delhi,v2,60DPD_INTENT,DPD>=30,FIELD,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,8-30
TGT0028194,ACC0002724,CMP0000022,2026-01-12,8,FIELD,EXPIRED,2026-01,1,BRW0000697,0,MEDIUM,BNPL,213952.76,WRITEOFF,Asia/Kolkata,Hyderabad,Telangana,v3,60DPD_INTENT,PROMISE_BROKEN,VOICE,False,False,False,False,0.0,145170.36,145170.36,238786.55,False,True,True,True,0-7
TGT0031669,ACC0002724,CMP0000103,2026-03-11,6,VOICE,SKIPPED,2026-03,1,BRW0000697,0,MEDIUM,BNPL,213952.76,WRITEOFF,Asia/Kolkata,Hyderabad,Telangana,legacy,NPA_RECOVERY,PROMISE_BROKEN,WHATSAPP,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,0-7
TGT0012117,ACC0002724,CMP0000086,2026-06-15,6,SMS,CONTACTED,2026-06,1,BRW0000697,0,MEDIUM,BNPL,213952.76,WRITEOFF,Asia/Kolkata,Hyderabad,Telangana,v3,DIGITAL_FOLLOWUP,PROMISE_BROKEN,SMS,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,0-7
TGT0041084,ACC0002724,CMP0000005,2026-07-22,5,VOICE,CONTACTED,2026-07,1,BRW0000697,0,MEDIUM,BNPL,213952.76,WRITEOFF,Asia/Kolkata,Hyderabad,Telangana,legacy,60DPD_INTENT,DPD>=60,WHATSAPP,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,0-7
TGT0043626,ACC0002725,CMP0000109,2026-03-08,6,WHATSAPP,QUEUED,2026-03,1,BRW0008401,5,HIGH,PERSONAL,667128.3,ACTIVE,Asia/Dubai,Jaipur,Rajasthan,v1,NPA_RECOVERY,DPD>=60,MIXED,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,0-7
TGT0002825,ACC0002726,CMP0000094,2026-02-22,3,WHATSAPP,CONTACTED,2026-02,1,BRW0005196,15,HIGH,AUTO,406059.02,PAID,Asia/Kolkata,Hyderabad,Telangana,v3,60DPD_INTENT,DPD>=30,WHATSAPP,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,8-30
